protein,metabolite,metabolite_label,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r
BCHE,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,9725,0.2910706822851148,3.4138597489325872e-189,4.1612783444755623e-187,0.30178464155226,6.52213042841391e-204,7.952726793970865e-202,+,0.2910706822851148
PRCP,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,10394,0.2819405399646603,3.4192816153774417e-189,4.1671893507624204e-187,0.3020203834251747,3.7497894116937065e-218,5.4161499863957046e-216,+,0.2819405399646603
PRCP,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,10394,0.2819277421016582,3.5615986302725445e-189,4.3391825347763226e-187,0.3005295183713885,6.392386325784286e-216,8.964453491978032e-214,+,0.2819277421016582
GPD1,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,9877,0.28885171555994266,4.2064145936413614e-189,5.12306244050571e-187,0.29755435221133025,4.349343684811279e-201,5.123939407713077e-199,+,0.28885171555994266
HJV,fid_23578,Triglycerides in Small HDL,9908,0.288390879568153,4.588427903923062e-189,5.585518842663675e-187,0.33780571328715603,5.502546930004787e-263,1.3398803025843406e-260,+,0.288390879568153
KLKB1,fid_23573,Total Lipids in Small HDL,9688,0.29150306610711474,4.6320055597666644e-189,5.637623261786442e-187,0.29973499296107164,2.731757796423564e-200,3.194484385760882e-198,+,0.29150306610711474
ASGR1,fid_23610,Cholesterol to Total Lipids in IDL percentage,10264,-0.2835346216437671,4.8884812638261675e-189,5.948785575667627e-187,-0.24938342788922763,2.601223792112155e-145,1.4914454931003728e-143,-,0.2835346216437671
IGSF8,fid_23543,Triglycerides in Medium LDL,10283,0.2832828543871599,4.895519857553924e-189,5.956354950457872e-187,0.2852492951935573,9.364645657958228e-192,9.916836832961973e-190,+,0.2832828543871599
F7,fid_23575,Cholesterol in Small HDL,10318,0.2828156459078444,4.989762245875081e-189,6.068990117193387e-187,0.2834266442234375,7.1547918313586585e-190,7.410631385003955e-188,+,0.2828156459078444
DPY30,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,10389,-0.28186774075601523,5.304560412451317e-189,6.450797479220059e-187,-0.28151503326767224,1.6293395409881955e-188,1.6606600057398337e-186,-,0.28186774075601523
C9,fid_23448,Saturated Fatty Acids,9895,-0.28851442648191783,5.4937875073069756e-189,6.679797661344327e-187,-0.24438109160038868,1.68812077550061e-134,8.280495212766428e-133,-,0.28851442648191783
SERPIND1,fid_23508,Triglycerides in Medium VLDL,9892,0.28851400015594814,6.26803499147704e-189,7.61864579783193e-187,0.2959624940307096,3.6595638327427387e-199,4.21711425853966e-197,+,0.28851400015594814
CKB,fid_23632,Free Cholesterol to Total Lipids in Very Large HDL percentage,9917,-0.28816030726506153,6.37192493383318e-189,7.743628333306064e-187,-0.33011618224666,9.115759287111019e-251,1.928690620540742e-248,-,0.28816030726506153
CRIP2,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,10264,0.2834456948280982,6.4786131054771265e-189,7.87065521735954e-187,0.31736966106707715,6.616135720681045e-239,1.2169325785130458e-236,+,0.2834456948280982
ERBB3,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,10270,-0.28335994918222057,6.609890505699688e-189,8.02745999848471e-187,-0.28865729764471837,2.843913676964366e-196,3.180023290465423e-194,-,0.28335994918222057
APOA1,fid_23400,Total Cholesterol,9911,0.28815191135430224,8.486180786175582e-189,1.030098649609709e-186,0.34047554113672596,1.7997429067559137e-267,4.575275866557584e-265,+,0.28815191135430224
VEGFA,fid_23480,Glycoprotein Acetyls,10367,0.2819962122540896,8.77535038471149e-189,1.064844438888531e-186,0.2799520543508629,5.66847081330831e-186,5.611624192924031e-184,+,0.2819962122540896
GDF15,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,10431,-0.28111737408365,1.0208025838022795e-188,1.238161412725162e-186,-0.24345495012600657,1.3746415857610588e-140,7.353923274088305e-139,-,0.28111737408365
CA14,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,10438,0.2810243186924487,1.0292366645778153e-188,1.2480943583300192e-186,0.27491014945183817,2.343979695114385e-180,2.1641655582341972e-178,+,0.2810243186924487
CKB,fid_23467,Valine,9915,-0.28800532144571034,1.1267091703471372e-188,1.3660658925974444e-186,-0.3088552025951671,4.0818148404277974e-218,5.892215489615316e-216,-,0.28800532144571034
IGSF9,fid_23510,Total Lipids in Small VLDL,9919,0.28793148366950755,1.1925661841395082e-188,1.4454319202393103e-186,0.289453063511472,1.0240040593562784e-190,1.070830176018825e-188,+,0.28793148366950755
CD99L2,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,10341,0.2822348190235365,1.210253278604645e-188,1.46662506328169e-186,0.2864181626998645,1.8449003082047638e-194,2.0198078469009454e-192,+,0.2822348190235365
PTH,fid_23510,Total Lipids in Small VLDL,9655,0.29165222741524327,1.268715933970141e-188,1.5367044634276682e-186,0.30067944600875735,6.368161645098917e-201,7.491385139271713e-199,+,0.29165222741524327
ADH1B,fid_23500,Free Cholesterol in Large VLDL,9676,0.2913343476734286,1.328711287507261e-188,1.6091047425167174e-186,0.30050292217410274,4.137720179452585e-201,4.876995085101922e-199,+,0.2913343476734286
PON3,fid_23620,Cholesterol to Total Lipids in Medium LDL percentage,10351,0.28204021053563955,1.481956885072156e-188,1.7940922052418701e-186,0.2867535338583117,4.0621207912458505e-195,4.483653608022586e-193,+,0.28204021053563955
PAG1,fid_23566,Total Lipids in Medium HDL,10146,-0.28475722346072996,1.4872248944182093e-188,1.8001703529514753e-186,-0.27779517358416145,3.5603792890468196e-179,3.240390367399125e-177,-,0.28475722346072996
LGALS4,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,10330,0.282252756685607,1.8058447648730943e-188,2.184703573695093e-186,0.24681957009748728,3.453949156922256e-143,1.9216308309396537e-141,+,0.282252756685607
PLA2G10,fid_23542,Free Cholesterol in Medium LDL,10264,-0.2830923680915528,1.9815087376941222e-188,2.3960717063128422e-186,-0.27727796830061496,1.531430618563803e-180,1.4168374346830642e-178,-,0.2830923680915528
NOS3,fid_23418,Cholesteryl Esters in HDL,10131,-0.284862223495374,2.0175026687514598e-188,2.4391908885205454e-186,-0.3339868551726819,1.712955394849674e-262,4.146109697929011e-260,-,0.284862223495374
SERPIND1,fid_23409,Triglycerides in LDL,9892,0.28812853170855557,2.081378953588497e-188,2.5160003315951758e-186,0.3006217124948863,1.0095377068478295e-205,1.2592438741421339e-203,+,0.28812853170855557
OXT,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,10430,-0.2808745667186257,2.305125939236133e-188,2.785543577912032e-186,-0.26926107582954795,1.0793604918425488e-172,9.012133861377615e-171,-,0.2808745667186257
GGT1,fid_23480,Glycoprotein Acetyls,10325,0.2822255542819194,2.423057179654627e-188,2.927567127982218e-186,0.28956256375954076,1.3551139089650111e-198,1.5529656605578288e-196,+,0.2822255542819194
INHBC,fid_23632,Free Cholesterol to Total Lipids in Very Large HDL percentage,10345,0.2819276915521819,2.71620194396175e-188,3.2806589981212228e-186,0.3309860917770482,5.965690797120892e-263,1.4516853346025099e-260,+,0.2819276915521819
BPIFB1,fid_23562,Cholesteryl Esters in Large HDL,10301,0.28250255056302837,2.7344545829132676e-188,3.302156754136411e-186,0.28479439944675805,1.8675846685338348e-191,1.9719694567604457e-189,+,0.28250255056302837
FGFR2,fid_23489,Total Lipids in Very Large VLDL,10379,0.28147968108446547,2.755978144808993e-188,3.327596723958022e-186,0.27432427285069955,1.4558916778949158e-178,1.3135456455277339e-176,+,0.28147968108446547
RARRES2,fid_23503,Total Lipids in Medium VLDL,10345,0.2819210757777582,2.7737907346101272e-188,3.3485483313967246e-186,0.29477268290704256,1.8517689922070498e-206,2.3273484204646527e-204,+,0.2819210757777582
TNFRSF10A,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,10264,-0.2829791742764366,2.833922550213929e-188,3.420572716342543e-186,-0.2647469535139682,3.475347634620039e-164,2.5887338479813727e-162,-,0.2829791742764366
NPC2,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,9778,-0.2896311562109514,2.839844431796555e-188,3.427152136065646e-186,-0.3091683274197162,1.385798969110755e-215,1.935563051796149e-213,-,0.2896311562109514
LATS1,fid_23480,Glycoprotein Acetyls,9627,0.2917626306633494,3.141938333327195e-188,3.790465027897452e-186,0.28924211801684696,6.978945008506095e-185,6.802550701360607e-183,+,0.2917626306633494
APCS,fid_23621,Cholesteryl Esters to Total Lipids in Medium LDL percentage,9838,0.28873266897213246,3.3341912981642846e-188,4.0190699734498446e-186,0.2766204262078605,2.7425678678729025e-172,2.279190390009512e-170,+,0.28873266897213246
FAM20A,fid_23407,Total Triglycerides,9919,0.28759807803623183,3.369035906223144e-188,4.060399563700401e-186,0.28808260518988776,7.44468132156491e-189,7.620872112841945e-187,+,0.28759807803623183
MENT,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,9676,0.2910074268468605,3.6382382693903333e-188,4.3833935522191e-186,0.2827950125462515,2.293327051088419e-177,2.0343026783821215e-175,+,0.2910074268468605
SERPIND1,fid_23448,Saturated Fatty Acids,9883,0.28806711745822083,3.722341694767631e-188,4.4839801202873905e-186,0.28621586018131484,1.1473881552084798e-185,1.1309589366751388e-183,+,0.28806711745822083
KITLG,fid_23623,Triglycerides to Total Lipids in Medium LDL percentage,10283,-0.28261044469977137,4.113827482259982e-188,4.953109536692864e-186,-0.26075000252152697,1.9240264092842026e-159,1.345204965792597e-157,-,0.28261044469977137
IL16,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,10432,0.28063634838715884,4.531121660158861e-188,5.451930376175308e-186,0.30826274896415634,1.8236324841384752e-228,2.9653462020398875e-226,+,0.28063634838715884
ASGR1,fid_23574,Phospholipids in Small HDL,10264,0.2828158270226298,4.747905226668174e-188,5.711824161008623e-186,0.2742920086464239,1.4519454101453332e-176,1.275362143410388e-174,+,0.2828158270226298
CRHBP,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10321,-0.282055735549893,4.8988556176178794e-188,5.892446517276431e-186,-0.26928566200012527,6.093190105136538e-171,4.981229107774021e-169,-,0.282055735549893
MZB1,fid_23479,Albumin,10347,-0.2816804774707165,5.474261284790378e-188,6.580206718621184e-186,-0.2790881407634285,1.934390936792848e-184,1.876452022328573e-182,-,0.2816804774707165
PLA2G7,fid_23615,Cholesterol to Total Lipids in Large LDL percentage,10349,0.28160230353660143,6.455976835763445e-188,7.753851901721453e-186,0.2632860678698196,1.1571314433923847e-163,8.556248166716949e-162,+,0.28160230353660143
VMO1,fid_23488,Concentration of Very Large VLDL Particles,10318,0.28197738722383464,7.109301973376099e-188,8.531478857999021e-186,0.3210959442582987,4.318592730269124e-246,8.666083239849975e-244,+,0.28197738722383464
MFGE8,fid_23611,Cholesteryl Esters to Total Lipids in IDL percentage,10349,-0.28156759841048346,7.206278398594902e-188,8.645004100896872e-186,-0.24191891597777895,1.0245538178402534e-137,5.257317622512819e-136,-,0.28156759841048346
F7,fid_23541,Cholesteryl Esters in Medium LDL,10318,0.28197207239725325,7.229850138116128e-188,8.671852565053802e-186,0.2825109466406063,1.3119586996030159e-188,1.3386779257759206e-186,+,0.28197207239725325
KYNU,fid_23489,Total Lipids in Very Large VLDL,10432,0.2804892751570922,7.232901160561135e-188,8.674082637976157e-186,0.28200420217847594,5.770957807164232e-190,5.981570646418287e-188,+,0.2804892751570922
GHR,fid_23587,Free Cholesterol to Total Lipids in Very Large VLDL percentage,9590,-0.29201184592399493,7.609591476371104e-188,9.124326417582786e-186,-0.29853857519761207,1.2032728279273598e-196,1.351086782678011e-194,-,0.29201184592399493
NPY,fid_23512,Cholesterol in Small VLDL,10438,0.2803939992222636,7.656177055207649e-188,9.178672998782107e-186,0.26774519426910304,7.811919462548251e-171,6.37556168049799e-169,+,0.2803939992222636
TIMP1,fid_23480,Glycoprotein Acetyls,10171,0.28389843409422316,7.714390812157528e-188,9.24490198471108e-186,0.2758135595631592,5.5150242010771215e-177,4.866024389862235e-175,+,0.28389843409422316
SLC39A5,fid_23586,Cholesteryl Esters to Total Lipids in Very Large VLDL percentage,10209,-0.2833912587331971,7.715463348134828e-188,9.24490198471108e-186,-0.32541314603390437,1.9915931605656263e-250,4.202769716656997e-248,-,0.2833912587331971
VMO1,fid_23627,Free Cholesterol to Total Lipids in Small LDL percentage,10318,-0.2819416196470108,7.960986805167571e-188,9.536242829895816e-186,-0.32778617544029554,5.722267875678563e-257,1.30028756202045e-254,-,0.2819416196470108
CDKN1A,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,10309,-0.28204509052405735,8.336400059205647e-188,9.984296603408702e-186,-0.27455634902589987,1.1094791471937622e-177,9.885039530720951e-176,-,0.28204509052405735
PCSK9,fid_23572,Concentration of Small HDL Particles,10431,0.2804484439383477,8.579989973691618e-188,1.0270967701615214e-185,0.2799636985142773,3.9981363729480026e-187,4.0115130988608023e-185,+,0.2804484439383477
ADH1B,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,9676,0.2907097473433646,9.093224824392972e-188,1.0881773338151043e-185,0.293821649417941,5.971138523680639e-192,6.341683698051815e-190,+,0.2907097473433646
GPD1,fid_23490,Phospholipids in Very Large VLDL,9877,0.28781083407047886,1.0697659957004148e-187,1.2795473711629347e-185,0.2928132457064774,1.660682446733909e-194,1.8194934866159884e-192,+,0.28781083407047886
LCAT,fid_23416,Cholesteryl Esters in VLDL,9904,0.287434142777205,1.0721370472127257e-187,1.282172676079028e-185,0.2902295668881693,1.7292608929873323e-191,1.826444301204892e-189,+,0.287434142777205
VSIR,fid_23471,Lactate,10253,0.2826733561614293,1.1776070089252654e-187,1.4080732322737791e-185,0.2768497987303344,8.89481365830925e-180,8.161731644586797e-178,+,0.2826733561614293
APOA2,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,9904,0.2873872986538609,1.2400308051679478e-187,1.482470270750611e-185,0.278616016113243,5.1439565969299145e-176,4.490716682348218e-174,+,0.2873872986538609
ITGAV,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,10438,0.280227394307779,1.3001168873470216e-187,1.5540485691691916e-185,0.26784674779709533,5.751915471892213e-171,4.7048768062046444e-169,+,0.280227394307779
FAM20A,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,9919,0.2871399494564401,1.4003841525890493e-187,1.6730751750269698e-185,0.28406876245900176,1.8374266802034421e-183,1.7608015120111003e-181,+,0.2871399494564401
PCBD1,fid_23489,Total Lipids in Very Large VLDL,9674,0.2905854559460874,1.4555922891962628e-187,1.7387483490379918e-185,0.291624081144259,5.941423721242445e-189,6.094895846033439e-187,+,0.2905854559460874
COLEC12,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,10321,0.28167249209358075,1.6465130035037183e-187,1.9658409117472126e-185,0.28219405989954005,3.161327352211525e-188,3.213546651924662e-186,+,0.28167249209358075
RIDA,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,9667,-0.2906426179757199,1.6635911818062137e-187,1.9859054929973287e-185,-0.2864280452700624,6.241291640794362e-182,5.877319926309274e-180,-,0.2906426179757199
SLC39A5,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,10298,0.28196094763870305,1.716348702914309e-187,2.0485485854313094e-185,0.30597655338728996,4.3543438151034907e-222,6.579217346720632e-220,+,0.28196094763870305
RAB6A,fid_23565,Concentration of Medium HDL Particles,10298,0.2819320972384978,1.8800235426202652e-187,2.2427993688816256e-185,0.2992561521398703,4.5614746743210753e-212,6.097271676376649e-210,+,0.2819320972384978
ERBB3,fid_23437,Phosphatidylcholines,10270,0.28228644576323114,1.9654360991072617e-187,2.3431571821538755e-185,0.28889832517439734,1.3029600722526634e-196,1.4623431310831754e-194,+,0.28228644576323114
DSG2,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,10349,0.2812184309608787,2.1763580292006797e-187,2.594189543594895e-185,0.30404036054318684,3.0057022795115556e-220,4.44730895098609e-218,+,0.2812184309608787
C9,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,9904,-0.2871790322558545,2.3669557508326693e-187,2.8209174770939726e-185,-0.21040102427390123,1.6707643415231378e-99,4.665186059992943e-98,-,0.2871790322558545
SEMA3F,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,10283,-0.28203964109674967,2.494500753974105e-187,2.97146481221393e-185,-0.2874363041122284,8.362120436120155e-195,9.19639926059236e-193,-,0.28203964109674967
PAMR1,fid_23407,Total Triglycerides,10349,0.28109432897722597,3.2223466281525095e-187,3.8347136679665744e-185,0.2817577094399221,3.945137972069202e-188,4.00471120613279e-186,+,0.28109432897722597
ADH1B,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,9676,-0.29028032896623784,3.4021714395206937e-187,4.04805007734515e-185,-0.30407252749416613,4.190157927848819e-206,5.24816739657963e-204,-,0.29028032896623784
MVK,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,10167,-0.28347489262191666,3.4504461716587464e-187,4.104147549893562e-185,-0.2683429194776745,3.2574808306992327e-167,2.5289413339363523e-165,-,0.28347489262191666
CDKN1A,fid_23550,Triglycerides in Small LDL,10318,0.281469862281788,3.5352241910880767e-187,4.2036131634162094e-185,0.27781367107181176,3.336857254413709e-182,3.1520503632812027e-180,+,0.281469862281788
