protein,metabolite,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r,metabolite_label,module_protein
IGSF9,fid_23501,9919,0.3891483391875912,0,0,0.3911861900517034,0,0,+,0.3891483391875912,Triglycerides in Large VLDL,3
CCN1,fid_23622,10300,-0.388939780500749,0,0,-0.3868444460095665,0,0,-,0.388939780500749,Free Cholesterol to Total Lipids in Medium LDL percentage,3
SIT1,fid_23642,10167,-0.3888337517304354,0,0,-0.38164859497518705,0,0,-,0.3888337517304354,Free Cholesterol to Total Lipids in Medium HDL percentage,2
APOM,fid_23425,10312,0.3887616254661742,0,0,0.3875780834469507,0,0,+,0.3887616254661742,Total Lipids in LDL,3
PRAP1,fid_23588,9834,0.38846602166977134,0,0,0.4135715240437175,0,0,+,0.38846602166977134,Triglycerides to Total Lipids in Very Large VLDL percentage,3
PRSS8,fid_23458,10212,-0.38838296175401366,0,0,-0.3813632576944768,0,0,-,0.38838296175401366,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,3
IGSF9,fid_23480,9919,0.3883763035518881,0,0,0.4031894309046108,0,0,+,0.3883763035518881,Glycoprotein Acetyls,3
FGFBP1,fid_23599,10379,0.3883067449440539,0,0,0.3654045504493313,0,0,+,0.3883067449440539,Phospholipids to Total Lipids in Small VLDL percentage,3
IGSF9,fid_23495,9919,0.3882789818663175,0,0,0.3911436838668915,0,0,+,0.3882789818663175,Concentration of Large VLDL Particles,3
FURIN,fid_23497,10379,0.3882102714023042,0,0,0.3870759766851879,0,0,+,0.3882102714023042,Phospholipids in Large VLDL,3
AGRP,fid_23499,10432,0.38796204281660185,0,0,0.3817991391458142,0,0,+,0.38796204281660185,Cholesteryl Esters in Large VLDL,3
TTR,fid_23573,9810,0.38792797862432066,0,0,0.37377688994288755,7e-307,3.1744e-303,+,0.38792797862432066,Total Lipids in Small HDL,3
CPM,fid_23635,10371,-0.38782720817532856,0,0,-0.42576874365547474,0,0,-,0.38782720817532856,Cholesterol to Total Lipids in Large HDL percentage,3
TFPI,fid_23548,10254,0.38770766780089144,0,0,0.42450169825413175,0,0,+,0.38770766780089144,Cholesteryl Esters in Small LDL,3
FURIN,fid_23490,10379,0.38765474888557455,0,0,0.38586258899190257,0,0,+,0.38765474888557455,Phospholipids in Very Large VLDL,3
LDLR,fid_23545,10338,0.38760426816377586,0,0,0.3929062298885423,0,0,+,0.38760426816377586,Total Lipids in Small LDL,3
RBP5,fid_23453,10309,-0.3874163727858579,0,0,-0.3921090134543303,0,0,-,0.3874163727858579,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,3
LCAT,fid_23495,9904,0.38739215816142575,0,0,0.401154756418049,0,0,+,0.38739215816142575,Concentration of Large VLDL Particles,3
IGSF9,fid_23640,9919,-0.3873734274957632,0,0,-0.3819713187181677,0,0,-,0.3873734274957632,Cholesterol to Total Lipids in Medium HDL percentage,3
PRAP1,fid_23550,9921,0.38712003845650345,0,0,0.3942743065165762,0,0,+,0.38712003845650345,Triglycerides in Small LDL,3
CPM,fid_23578,10371,0.3871152960433093,0,0,0.3951261889333389,0,0,+,0.3871152960433093,Triglycerides in Small HDL,3
RNASE4,fid_23480,9578,0.3870445289526108,0,0,0.4191706202024467,0,0,+,0.3870445289526108,Glycoprotein Acetyls,3
F7,fid_23578,10318,0.38698247394842766,0,0,0.4027760147346065,0,0,+,0.38698247394842766,Triglycerides in Small HDL,3
FGFBP1,fid_23512,10379,0.3868162110338358,0,0,0.3985607458805382,0,0,+,0.3868162110338358,Cholesterol in Small VLDL,3
MXRA8,fid_23636,9676,0.3867554822951697,0,0,0.3952714945842779,0,0,+,0.3867554822951697,Cholesteryl Esters to Total Lipids in Large HDL percentage,3
PON3,fid_23613,10351,-0.38673114322090896,0,0,-0.40511548056679314,0,0,-,0.38673114322090896,Triglycerides to Total Lipids in IDL percentage,3
FGF21,fid_23453,10419,-0.38669635648988554,0,0,-0.37070734767005303,0,0,-,0.38669635648988554,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,3
CES1,fid_23497,10365,0.38669599110467706,0,0,0.38715299767575045,0,0,+,0.38669599110467706,Phospholipids in Large VLDL,3
CPM,fid_23636,10371,-0.3864559574918781,0,0,-0.4130282097280805,0,0,-,0.3864559574918781,Cholesteryl Esters to Total Lipids in Large HDL percentage,3
LDLR,fid_23539,10338,0.3864545937474467,0,0,0.3939757802571568,0,0,+,0.3864545937474467,Phospholipids in Medium LDL,3
AGRP,fid_23529,10432,0.3863026529561397,0,0,0.3913141053814254,0,0,+,0.3863026529561397,Triglycerides in IDL,3
PAG1,fid_23418,10146,-0.38629632739918585,0,0,-0.38091271150546263,0,0,-,0.38629632739918585,Cholesteryl Esters in HDL,1
PRAP1,fid_23447,9912,0.3862199137139677,0,0,0.3847784259122344,0,0,+,0.3862199137139677,Monounsaturated Fatty Acids,3
IGFBP1,fid_23639,10410,-0.3860524248720749,0,0,-0.3889137338998181,0,0,-,0.3860524248720749,Phospholipids to Total Lipids in Medium HDL percentage,3
LCAT,fid_23496,9904,0.38594357767860565,0,0,0.3994388283499475,0,0,+,0.38594357767860565,Total Lipids in Large VLDL,3
HGF,fid_23458,10424,-0.3857730741700507,0,0,-0.3838644483734815,0,0,-,0.3857730741700507,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,3
MAMDC4,fid_23448,9868,0.38577033921809806,0,0,0.38565360852400365,0,0,+,0.38577033921809806,Saturated Fatty Acids,3
SIT1,fid_23561,10167,-0.3856494849471955,0,0,-0.38402931435428095,0,0,-,0.3856494849471955,Cholesterol in Large HDL,2
LCAT,fid_23431,9904,0.3856425437031819,0,0,0.3952994698027037,0,0,+,0.3856425437031819,Average Diameter for VLDL Particles,3
APOM,fid_23414,10312,0.3855906114643288,0,0,0.3855643214381914,0,0,+,0.3855906114643288,Phospholipids in HDL,3
SIT1,fid_23558,10167,-0.3855621826237179,0,0,-0.38357372283215846,0,0,-,0.3855621826237179,Concentration of Large HDL Particles,2
CCN1,fid_23509,10300,0.3854745140980601,0,0,0.3789132690382397,0,0,+,0.3854745140980601,Concentration of Small VLDL Particles,3
APOC1,fid_23565,9892,0.3854589282877186,0,0,0.4495557226353546,0,0,+,0.3854589282877186,Concentration of Medium HDL Particles,3
ACY1,fid_23636,10283,-0.38537194140403336,0,0,-0.39420642455222177,0,0,-,0.38537194140403336,Cholesteryl Esters to Total Lipids in Large HDL percentage,3
APOC1,fid_23577,9892,0.3853690960366494,0,0,0.4508794800588566,0,0,+,0.3853690960366494,Free Cholesterol in Small HDL,3
APOA1,fid_23577,9911,0.38536067495937953,0,0,0.4707152534207024,0,0,+,0.38536067495937953,Free Cholesterol in Small HDL,3
TFPI,fid_23538,10254,0.3852513256964355,0,0,0.4221751870951019,0,0,+,0.3852513256964355,Total Lipids in Medium LDL,3
SSC4D,fid_23418,10253,-0.3851259214648876,0,0,-0.3967621980949649,0,0,-,0.3851259214648876,Cholesteryl Esters in HDL,3
IGSF9,fid_23641,9919,-0.38501107964820735,0,0,-0.3750699310074993,0,0,-,0.38501107964820735,Cholesteryl Esters to Total Lipids in Medium HDL percentage,3
FGFBP1,fid_23608,10379,-0.38498733366789,0,0,-0.3550321816535274,5.649822737445018e-291,2.18263987979108e-291,-,0.38498733366789,Triglycerides to Total Lipids in Very Small VLDL percentage,3
CCN1,fid_23510,10300,0.3848065159833946,0,0,0.37614817932006767,0,0,+,0.3848065159833946,Total Lipids in Small VLDL,3
ASGR1,fid_23617,10264,-0.3847338897912893,0,0,-0.3662728025164209,2.0000000000000002e-307,9.116e-304,-,0.3847338897912893,Free Cholesterol to Total Lipids in Large LDL percentage,3
ADIPOQ,fid_23635,9911,0.3847323000828228,0,0,0.407619615768175,0,0,+,0.3847323000828228,Cholesterol to Total Lipids in Large HDL percentage,3
AGRP,fid_23638,10432,0.3847283642586585,0,0,0.4257412825748662,0,0,+,0.3847283642586585,Triglycerides to Total Lipids in Large HDL percentage,3
IGSF9,fid_23627,9919,-0.3847226174626569,0,0,-0.39022235932308974,0,0,-,0.3847226174626569,Free Cholesterol to Total Lipids in Small LDL percentage,3
LEP,fid_23554,10283,-0.38466917065204154,0,0,-0.39258967503078185,0,0,-,0.38466917065204154,Cholesterol in Very Large HDL,3
APCS,fid_23433,9838,-0.38462965421738815,0,0,-0.36630044810154616,4.1708427395772e-294,1.675304612923978e-292,-,0.38462965421738815,Average Diameter for HDL Particles,3
FABP4,fid_23454,10422,0.3843212144815339,0,0,0.385295300256248,0,0,+,0.3843212144815339,Monounsaturated Fatty Acids to Total Fatty Acids percentage,3
HHEX,fid_23458,9894,-0.3842828842958156,0,0,-0.3755241229042935,0,0,-,0.3842828842958156,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,1
IGSF9,fid_23648,9919,0.3842470000498243,0,0,0.37808422948528586,0,0,+,0.3842470000498243,Triglycerides to Total Lipids in Small HDL percentage,3
PRAP1,fid_23633,9917,0.3841462716809955,0,0,0.4471101114731644,0,0,+,0.3841462716809955,Triglycerides to Total Lipids in Very Large HDL percentage,3
TFPI,fid_23541,10254,0.3840856183317002,0,0,0.4206444435535753,0,0,+,0.3840856183317002,Cholesteryl Esters in Medium LDL,3
CES1,fid_23435,10356,0.38405978047587985,0,0,0.37664639602379374,0,0,+,0.38405978047587985,Triglycerides to Phosphoglycerides ratio,3
NPY,fid_23640,10438,-0.3839908299830689,0,0,-0.3890351361404408,0,0,-,0.3839908299830689,Cholesterol to Total Lipids in Medium HDL percentage,3
IGSF9,fid_23585,9833,-0.3839474041403211,0,0,-0.4256781966479265,0,0,-,0.3839474041403211,Cholesterol to Total Lipids in Very Large VLDL percentage,3
FURIN,fid_23550,10379,0.3838951157705363,0,0,0.381208734465357,0,0,+,0.3838951157705363,Triglycerides in Small LDL,3
FURIN,fid_23495,10379,0.38388700594044994,0,0,0.38293684141446105,0,0,+,0.38388700594044994,Concentration of Large VLDL Particles,3
CCN1,fid_23627,10300,-0.3838771878656011,0,0,-0.3955056035909083,0,0,-,0.3838771878656011,Free Cholesterol to Total Lipids in Small LDL percentage,3
EFNA4,fid_23478,9776,0.3837991493540389,0,0,0.3206593896051312,1.3098019478590131e-232,2.2299630931096653e-230,+,0.3837991493540389,Creatinine,3
CCN1,fid_23557,10300,0.3837476813264575,0,0,0.3864027041906748,0,0,+,0.3837476813264575,Triglycerides in Very Large HDL,3
GHR,fid_23484,9676,0.38373089437229974,0,0,0.39458611778074,0,0,+,0.38373089437229974,Cholesterol in Chylomicrons and Extremely Large VLDL,3
RARRES2,fid_23648,10345,0.38355792932871696,0,0,0.3980779802431981,0,0,+,0.38355792932871696,Triglycerides to Total Lipids in Small HDL percentage,3
MXRA8,fid_23640,9676,0.3835526647069898,0,0,0.37878649820054866,0,0,+,0.3835526647069898,Cholesterol to Total Lipids in Medium HDL percentage,3
IL1RN,fid_23639,10240,0.38348925649020255,0,0,0.41080371747037936,0,0,+,0.38348925649020255,Phospholipids to Total Lipids in Medium HDL percentage,3
LDLR,fid_23595,10338,-0.3834372299875151,0,0,-0.3851165825884606,0,0,-,0.3834372299875151,Cholesterol to Total Lipids in Medium VLDL percentage,3
MFGE8,fid_23603,10349,0.38343249459685536,0,0,0.35889325971476294,3.37118215005e-296,1.385453072120964e-292,+,0.38343249459685536,Triglycerides to Total Lipids in Small VLDL percentage,3
RARRES2,fid_23635,10345,-0.3834164058509571,0,0,-0.4232367379584215,0,0,-,0.3834164058509571,Cholesterol to Total Lipids in Large HDL percentage,3
COL18A1,fid_23480,10350,0.3834042907946648,0,0,0.382079259155106,0,0,+,0.3834042907946648,Glycoprotein Acetyls,3
INHBC,fid_23480,10349,0.3833430665687435,0,0,0.3942686303724904,0,0,+,0.3833430665687435,Glycoprotein Acetyls,3
LCAT,fid_23497,9904,0.3833094678693986,0,0,0.395260834710999,0,0,+,0.3833094678693986,Phospholipids in Large VLDL,3
PON3,fid_23433,10351,0.3832701755247455,0,0,0.430284100553899,0,0,+,0.3832701755247455,Average Diameter for HDL Particles,3
NPY,fid_23492,10438,0.3831804707948211,0,0,0.3820393635970809,0,0,+,0.3831804707948211,Cholesteryl Esters in Very Large VLDL,3
LCAT,fid_23498,9904,0.3831202352064806,0,0,0.3943308356333928,0,0,+,0.3831202352064806,Cholesterol in Large VLDL,3
GHR,fid_23508,9676,0.38306192612675616,0,0,0.39017706680887,0,0,+,0.38306192612675616,Triglycerides in Medium VLDL,3
HGF,fid_23480,10432,0.38305784475510385,0,0,0.383557774920689,0,0,+,0.38305784475510385,Glycoprotein Acetyls,3
CES1,fid_23410,10365,0.3830528003734508,0,0,0.376466615282546,0,0,+,0.3830528003734508,Triglycerides in HDL,3
TFPI,fid_23539,10254,0.3830166767561588,0,0,0.4194922640073365,0,0,+,0.3830166767561588,Phospholipids in Medium LDL,3
TFPI,fid_23545,10254,0.38301553232717805,0,0,0.418932385084696,0,0,+,0.38301553232717805,Total Lipids in Small LDL,3
ADH4,fid_23578,10146,0.38290647492435065,0,0,0.38900035965666296,0,0,+,0.38290647492435065,Triglycerides in Small HDL,3
GHR,fid_23485,9676,0.38290064576887145,0,0,0.39424745101658987,0,0,+,0.38290064576887145,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,3
ADIPOQ,fid_23636,9911,0.3828428914501462,0,0,0.3973302684308379,0,0,+,0.3828428914501462,Cholesteryl Esters to Total Lipids in Large HDL percentage,3
NHLRC3,fid_23480,9502,0.3828099658957177,0,0,0.3931518745071992,0,0,+,0.3828099658957177,Glycoprotein Acetyls,3
PRAP1,fid_23490,9921,0.3827841111250153,0,0,0.3891939566907066,0,0,+,0.3827841111250153,Phospholipids in Very Large VLDL,3
ADIPOQ,fid_23551,9911,0.382682998518437,0,0,0.376509744279009,0,0,+,0.382682998518437,Concentration of Very Large HDL Particles,3
PLTP,fid_23629,10408,0.3826336767899522,0,0,0.45963744731886613,0,0,+,0.3826336767899522,Phospholipids to Total Lipids in Very Large HDL percentage,3
APOC1,fid_23406,9892,0.38258461451267206,0,0,0.4391307392643856,0,0,+,0.38258461451267206,HDL Cholesterol,3
NPY,fid_23448,10430,0.382576940307513,0,0,0.3916700211034173,0,0,+,0.382576940307513,Saturated Fatty Acids,3
PRAP1,fid_23497,9921,0.3824561374605844,0,0,0.3875823595692747,0,0,+,0.3824561374605844,Phospholipids in Large VLDL,3
LCAT,fid_23447,9895,0.3824531932155521,0,0,0.401718321893944,0,0,+,0.3824531932155521,Monounsaturated Fatty Acids,3
SSC4D,fid_23406,10253,-0.3824355177256302,0,0,-0.39431086735138904,0,0,-,0.3824355177256302,HDL Cholesterol,3
AGRP,fid_23448,10424,0.3824207970221109,0,0,0.3821954103151489,0,0,+,0.3824207970221109,Saturated Fatty Acids,3
CCN1,fid_23536,10300,0.3824109656568611,0,0,0.38408308443742223,0,0,+,0.3824109656568611,Triglycerides in Large LDL,3
FGFBP1,fid_23605,10379,0.3823977497859628,0,0,0.3519108488790222,2.741875857837476e-292,9.998052504921226e-292,+,0.3823977497859628,Cholesterol to Total Lipids in Very Small VLDL percentage,3
FURIN,fid_23515,10379,0.3822551252411045,0,0,0.3790921804490378,0,0,+,0.3822551252411045,Triglycerides in Small VLDL,3
GHR,fid_23481,9676,0.382225749019811,0,0,0.39324915920037934,0,0,+,0.382225749019811,Concentration of Chylomicrons and Extremely Large VLDL Particles,3
PRAP1,fid_23597,9921,-0.38221901176193623,0,0,-0.3780535738510072,0,0,-,0.38221901176193623,Free Cholesterol to Total Lipids in Medium VLDL percentage,3
TNFRSF1A,fid_23478,9875,0.38219361702840865,0,0,0.3239812842675837,4.516090206212838e-240,8.430193348338734e-238,+,0.38219361702840865,Creatinine,3
APOM,fid_23569,10312,0.38217409591892265,0,0,0.3804284771920953,0,0,+,0.38217409591892265,Cholesteryl Esters in Medium HDL,3
CES1,fid_23493,10365,0.38216965247327206,0,0,0.3791660345303142,0,0,+,0.38216965247327206,Free Cholesterol in Very Large VLDL,3
ERBB3,fid_23573,10279,0.3821462571158398,0,0,0.3982432518106939,0,0,+,0.3821462571158398,Total Lipids in Small HDL,3
MAMDC4,fid_23571,9877,0.3821217791219893,0,0,0.37555303803394136,0,0,+,0.3821217791219893,Triglycerides in Medium HDL,3
NPY,fid_23499,10438,0.3820658870382687,0,0,0.3806712432646368,0,0,+,0.3820658870382687,Cholesteryl Esters in Large VLDL,3
TGFBR2,fid_23478,9909,0.3820620260308103,0,0,0.3270017062194229,1.2591915254553065e-245,2.512263131572257e-243,+,0.3820620260308103,Creatinine,3
CES1,fid_23522,10365,0.38202352089156266,0,0,0.3675839473165098,0,0,+,0.38202352089156266,Triglycerides in Very Small VLDL,3
FURIN,fid_23481,10379,0.38200030872661184,0,0,0.383597971322142,0,0,+,0.38200030872661184,Concentration of Chylomicrons and Extremely Large VLDL Particles,3
GHR,fid_23435,9667,0.3818605988845873,0,0,0.3872830379404689,0,0,+,0.3818605988845873,Triglycerides to Phosphoglycerides ratio,3
IGSF9,fid_23493,9919,0.3817206116465437,0,0,0.380298077419088,0,0,+,0.3817206116465437,Free Cholesterol in Very Large VLDL,3
CES1,fid_23641,10365,-0.3816947910796666,0,0,-0.37496640653389074,0,0,-,0.3816947910796666,Cholesteryl Esters to Total Lipids in Medium HDL percentage,3
SIT1,fid_23422,10167,-0.38169044122420487,0,0,-0.3752425632555731,0,0,-,0.38169044122420487,Free Cholesterol in HDL,2
CES1,fid_23495,10365,0.3816817674402813,0,0,0.38266535765956833,0,0,+,0.3816817674402813,Concentration of Large VLDL Particles,3
CFI,fid_23458,9902,-0.38159066253417034,0,0,-0.38914491125160267,0,0,-,0.38159066253417034,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,3
ADIPOQ,fid_23431,9911,-0.3815830226377561,0,0,-0.3819246538802696,0,0,-,0.3815830226377561,Average Diameter for VLDL Particles,3
LCAT,fid_23624,9904,-0.3815711383566,0,0,-0.39121759279111223,0,0,-,0.3815711383566,Phospholipids to Total Lipids in Small LDL percentage,3
FURIN,fid_23643,10379,0.38152903888820583,0,0,0.3826071619266504,0,0,+,0.38152903888820583,Triglycerides to Total Lipids in Medium HDL percentage,3
GCG,fid_23467,10119,0.38150381414662354,0,0,0.36786106967606463,8.1e-306,3.6607000000000003e-303,+,0.38150381414662354,Valine,3
MFGE8,fid_23610,10349,-0.38148468938556623,0,0,-0.3354610788340302,1.3525376229882547e-270,3.574485840692347e-268,-,0.38148468938556623,Cholesterol to Total Lipids in IDL percentage,3
TFPI,fid_23540,10254,0.3813104413325962,0,0,0.41714669266222176,0,0,+,0.3813104413325962,Cholesterol in Medium LDL,3
IL1RN,fid_23562,10240,-0.38125631538947774,0,0,-0.42693661841108793,0,0,-,0.38125631538947774,Cholesteryl Esters in Large HDL,3
TFPI,fid_23547,10254,0.3812559401307655,0,0,0.4162204304527906,0,0,+,0.3812559401307655,Cholesterol in Small LDL,3
MFGE8,fid_23491,10349,0.3812401265629359,0,0,0.3664225419487574,0,0,+,0.3812401265629359,Cholesterol in Very Large VLDL,3
IGSF9,fid_23591,9918,-0.3812281078536012,0,0,-0.3857438980840238,0,0,-,0.3812281078536012,Cholesteryl Esters to Total Lipids in Large VLDL percentage,3
HGF,fid_23454,10424,0.38120960525642417,0,0,0.3809862614001257,0,0,+,0.38120960525642417,Monounsaturated Fatty Acids to Total Fatty Acids percentage,3
CFI,fid_23454,9902,0.3812086594488436,0,0,0.39194844937892126,0,0,+,0.3812086594488436,Monounsaturated Fatty Acids to Total Fatty Acids percentage,3
PRAP1,fid_23561,9921,-0.381103057691301,0,0,-0.40140206356013264,0,0,-,0.381103057691301,Cholesterol in Large HDL,3
FURIN,fid_23454,10370,0.38109625387753354,0,0,0.38404251727690913,0,0,+,0.38109625387753354,Monounsaturated Fatty Acids to Total Fatty Acids percentage,3
PLA2G7,fid_23500,10349,0.3810404026399882,0,0,0.3875665658909262,0,0,+,0.3810404026399882,Free Cholesterol in Large VLDL,3
FGFBP1,fid_23601,10379,0.38101911846992537,0,0,0.3567496470349336,3.9430194684152662e-292,1.5673599293491411e-291,+,0.38101911846992537,Cholesteryl Esters to Total Lipids in Small VLDL percentage,3
GHR,fid_23483,9676,0.3810030388883016,0,0,0.39287079093533384,0,0,+,0.3810030388883016,Phospholipids in Chylomicrons and Extremely Large VLDL,3
LEP,fid_23480,10283,0.38095175085717026,0,0,0.3937858675055484,0,0,+,0.38095175085717026,Glycoprotein Acetyls,3
AGRP,fid_23420,10432,0.3806677196663004,0,0,0.37272024511115326,0,0,+,0.3806677196663004,Free Cholesterol in VLDL,3
LDLR,fid_23418,10338,-0.3806530578239463,0,0,-0.39029736343171745,0,0,-,0.3806530578239463,Cholesteryl Esters in HDL,3
RARRES2,fid_23515,10345,0.380576384767446,0,0,0.3993668820002642,0,0,+,0.380576384767446,Triglycerides in Small VLDL,3
ADIPOQ,fid_23642,9911,0.380502261140426,0,0,0.3841895245989684,0,0,+,0.380502261140426,Free Cholesterol to Total Lipids in Medium HDL percentage,3
NPY,fid_23628,10438,0.3804533782355435,0,0,0.40057036245842725,0,0,+,0.3804533782355435,Triglycerides to Total Lipids in Small LDL percentage,3
IGSF9,fid_23598,9919,0.3803689020611324,0,0,0.3708118987198748,6.196e-304,2.77496e-302,+,0.3803689020611324,Triglycerides to Total Lipids in Medium VLDL percentage,3
RARRES2,fid_23488,10345,0.38024041767145333,0,0,0.40713388923683447,0,0,+,0.38024041767145333,Concentration of Very Large VLDL Particles,3
LEP,fid_23562,10283,-0.3800878365275225,0,0,-0.3897228622155964,0,0,-,0.3800878365275225,Cholesteryl Esters in Large HDL,3
CES1,fid_23536,10365,0.37995498705434255,0,0,0.3697092073323509,0,0,+,0.37995498705434255,Triglycerides in Large LDL,3
GHR,fid_23486,9676,0.37994627156474287,0,0,0.3892432647900483,0,0,+,0.37994627156474287,Free Cholesterol in Chylomicrons and Extremely Large VLDL,3
