protein,metabolite,metabolite_disp,r,q,Npair,weight,modP_louvain,modM_louvain,modP_walktrap,modM_walktrap,intra_louvain,intra_walktrap
FGFBP1,fid_23613,Triglycerides to Total Lipids in IDL percentage,-0.3619408792885374,4.72942343e-299,10379,0.3619408792885374,1,4,2,2,FALSE,TRUE
TFPI,fid_23504,Phospholipids in Medium VLDL,0.3639419892292636,5.7772114e-300,10254,0.3639419892292636,1,1,2,2,TRUE,TRUE
ADH4,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.3656990488181334,1.21855429e-299,10138,0.3656990488181334,2,2,2,2,TRUE,TRUE
SSC4D,fid_23435,Triglycerides to Phosphoglycerides ratio,0.3639321507217629,1.22513865e-299,10244,0.3639321507217629,3,6,2,2,FALSE,TRUE
ERBB3,fid_23572,Concentration of Small HDL Particles,0.3633395340455605,1.307335915e-298,10279,0.3633395340455605,1,1,2,2,TRUE,TRUE
CD4,fid_23435,Triglycerides to Phosphoglycerides ratio,0.3635057455537929,1.393100217e-298,10268,0.3635057455537929,2,6,2,2,FALSE,TRUE
FGFBP1,fid_23620,Cholesterol to Total Lipids in Medium LDL percentage,0.36168007255081974,1.453709893e-298,10379,0.36168007255081974,1,4,2,2,FALSE,TRUE
RARRES2,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.36213942889024303,2.178080287e-298,10345,0.36213942889024303,4,2,2,2,FALSE,TRUE
GHR,fid_23555,Cholesteryl Esters in Very Large HDL,-0.37353790555459027,2.4439655500000003e-299,9676,0.37353790555459027,1,3,2,2,FALSE,TRUE
PLA2G7,fid_23493,Free Cholesterol in Very Large VLDL,0.3620288879253674,2.6446238970000002e-298,10349,0.3620288879253674,1,2,2,2,FALSE,TRUE
GHR,fid_23447,Monounsaturated Fatty Acids,0.3736731505762823,2.720720703e-298,9667,0.3736731505762823,1,2,2,2,FALSE,TRUE
FGFBP1,fid_23502,Concentration of Medium VLDL Particles,0.3615050587439357,3.08433096e-299,10379,0.3615050587439357,1,1,2,2,TRUE,TRUE
FGFBP1,fid_23513,Cholesteryl Esters in Small VLDL,0.3614809243827488,3.42053628e-299,10379,0.3614809243827488,1,1,2,2,TRUE,TRUE
CCN1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.3629016093564949,3.65846592e-299,10291,0.3629016093564949,1,6,2,2,FALSE,TRUE
GCG,fid_23595,Cholesterol to Total Lipids in Medium VLDL percentage,-0.3656248466900328,4.219686575e-298,10125,0.3656248466900328,4,4,2,2,TRUE,TRUE
LCAT,fid_23510,Total Lipids in Small VLDL,0.36933055905383727,5.51535749e-299,9904,0.36933055905383727,1,1,2,2,TRUE,TRUE
ADH4,fid_23494,Triglycerides in Very Large VLDL,0.36518503678776326,6.129424257e-298,10146,0.36518503678776326,2,2,2,2,TRUE,TRUE
LPL,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,-0.36290926877660873,6.211367544e-298,10283,0.36290926877660873,2,2,2,2,TRUE,TRUE
CPM,fid_23488,Concentration of Very Large VLDL Particles,0.3614033168879498,8.336272544e-298,10371,0.3614033168879498,4,2,2,2,FALSE,TRUE
FGFBP1,fid_23403,VLDL Cholesterol,0.36126501495603486,8.64041874e-299,10379,0.36126501495603486,1,1,2,2,TRUE,TRUE
GCG,fid_23627,Free Cholesterol to Total Lipids in Small LDL percentage,-0.3652855702133587,1.79009999e-299,10125,0.3652855702133587,4,4,2,2,TRUE,TRUE
TFPI,fid_23530,Concentration of Large LDL Particles,0.3630825902053948,2.2854919125e-297,10254,0.3630825902053948,1,1,2,2,TRUE,TRUE
TFPI,fid_23532,Phospholipids in Large LDL,0.3630722182830779,2.387717984e-298,10254,0.3630722182830779,1,1,2,2,TRUE,TRUE
INHBC,fid_23554,Cholesterol in Very Large HDL,-0.3614891880468985,2.6787908096000002e-297,10349,0.3614891880468985,3,3,2,2,TRUE,TRUE
FURIN,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.3609255586804546,3.720253753e-298,10379,0.3609255586804546,4,6,2,2,FALSE,TRUE
RARRES2,fid_23493,Free Cholesterol in Very Large VLDL,0.3614727680364996,3.799306644e-298,10345,0.3614727680364996,4,2,2,2,FALSE,TRUE
PRAP1,fid_23496,Total Lipids in Large VLDL,0.36857541271487954,3.8592979354e-297,9921,0.36857541271487954,4,2,2,2,FALSE,TRUE
TTR,fid_23572,Concentration of Small HDL Particles,0.3704259550182692,5.4022180635e-297,9810,0.3704259550182692,1,1,2,2,TRUE,TRUE
FURIN,fid_23424,Total Lipids in VLDL,0.3607835373319496,6.8391253723e-297,10379,0.3607835373319496,4,1,2,2,FALSE,TRUE
IGSF9,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.3683317611219408,1.24931614307e-296,9919,0.3683317611219408,4,6,2,2,FALSE,TRUE
TFPI,fid_23416,Cholesteryl Esters in VLDL,0.36262858889242666,1.58972558997e-296,10254,0.36262858889242666,1,1,2,2,TRUE,TRUE
PRAP1,fid_23603,Triglycerides to Total Lipids in Small VLDL percentage,0.36823783448597935,1.6038950650300002e-296,9921,0.36823783448597935,4,4,2,2,TRUE,TRUE
PRSS8,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,-0.3631389439445286,1.83861436155e-296,10221,0.3631389439445286,4,4,2,2,TRUE,TRUE
CPM,fid_23431,Average Diameter for VLDL Particles,0.3606562804510875,2.0587832548e-297,10371,0.3606562804510875,4,3,2,2,FALSE,TRUE
CPM,fid_23489,Total Lipids in Very Large VLDL,0.3606532781480656,2.08401270513e-296,10371,0.3606532781480656,4,2,2,2,FALSE,TRUE
RTN4R,fid_23559,Total Lipids in Large HDL,-0.35947277657435817,3.19710035845e-296,10438,0.35947277657435817,3,3,2,2,TRUE,TRUE
PON3,fid_23622,Free Cholesterol to Total Lipids in Medium LDL percentage,0.36084783781275553,3.63876304777e-296,10351,0.36084783781275553,4,6,2,2,FALSE,TRUE
HHEX,fid_23550,Triglycerides in Small LDL,0.3683471384153163,3.7396397969e-297,9903,0.3683471384153163,2,2,2,2,TRUE,TRUE
LCAT,fid_23503,Total Lipids in Medium VLDL,0.36827119620419385,4.7871445683e-297,9904,0.36827119620419385,1,1,2,2,TRUE,TRUE
TFPI,fid_23502,Concentration of Medium VLDL Particles,0.36236123662668,4.9607660624e-297,10254,0.36236123662668,1,1,2,2,TRUE,TRUE
MEGF9,fid_23573,Total Lipids in Small HDL,0.3601255773141472,5.35023271715e-296,10390,0.3601255773141472,2,1,2,2,FALSE,TRUE
LCAT,fid_23490,Phospholipids in Very Large VLDL,0.3682433829554401,5.371719929070001e-296,9904,0.3682433829554401,1,2,2,2,FALSE,TRUE
PLTP,fid_23430,Concentration of HDL Particles,0.35972401847830443,6.528996261400001e-297,10412,0.35972401847830443,3,3,2,2,TRUE,TRUE
MAD1L1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.36242496704018745,8.17370193833e-296,10243,0.36242496704018745,6,6,2,2,TRUE,TRUE
LCAT,fid_23493,Free Cholesterol in Very Large VLDL,0.3681172570713798,9.1269103225e-297,9904,0.3681172570713798,1,2,2,2,FALSE,TRUE
LEP,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.3617882536839333,1.405156859994e-295,10274,0.3617882536839333,3,6,2,2,FALSE,TRUE
CES1,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.3602776602435254,1.576113772393e-295,10365,0.3602776602435254,4,6,2,2,FALSE,TRUE
TFPI,fid_23546,Phospholipids in Small LDL,0.36206286642979146,1.7669299172e-297,10254,0.36206286642979146,1,1,2,2,TRUE,TRUE
PROC,fid_23448,Saturated Fatty Acids,0.36113946673255976,2.953473344367e-295,10303,0.36113946673255976,1,2,2,2,FALSE,TRUE
HHEX,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.3678415514380155,3.12810432894e-296,9903,0.3678415514380155,2,2,2,2,TRUE,TRUE
LEP,fid_23551,Concentration of Very Large HDL Particles,-0.3613440956303583,4.97969665998e-296,10283,0.3613440956303583,3,3,2,2,TRUE,TRUE
NPY,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,-0.3588240460166224,5.162183131166e-295,10438,0.3588240460166224,1,4,2,2,FALSE,TRUE
HGF,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.3588948812296657,9.99258686045e-296,10424,0.3588948812296657,6,6,2,2,TRUE,TRUE
RARRES2,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.36015392053297207,1.0710960102763001e-294,10345,0.36015392053297207,4,2,2,2,FALSE,TRUE
APOA1,fid_23604,Phospholipids to Total Lipids in Very Small VLDL percentage,-0.3673924986340662,1.1559085006553e-294,9911,0.3673924986340662,3,3,2,2,TRUE,TRUE
MEGF9,fid_23574,Phospholipids in Small HDL,0.3593772233630593,1.317281169167e-295,10390,0.3593772233630593,2,1,2,2,FALSE,TRUE
GCG,fid_23599,Phospholipids to Total Lipids in Small VLDL percentage,-0.3635751306731392,2.532637723519e-295,10125,0.3635751306731392,4,4,2,2,TRUE,TRUE
APOA1,fid_23411,Total Phospholipids in Lipoprotein Particles,0.36715608900703967,3.120155806718e-295,9911,0.36715608900703967,3,1,2,2,FALSE,TRUE
FURIN,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,-0.3593458023787059,3.219254216979e-295,10379,0.3593458023787059,4,4,2,2,TRUE,TRUE
TFPI,fid_23404,Clinical LDL Cholesterol,0.3612865952676372,4.814408412813e-295,10254,0.3612865952676372,1,1,2,2,TRUE,TRUE
MENT,fid_23418,Cholesteryl Esters in HDL,0.3711612513145038,4.905895753257e-295,9676,0.3711612513145038,3,3,2,2,TRUE,TRUE
PRSS8,fid_23617,Free Cholesterol to Total Lipids in Large LDL percentage,-0.3617450696771938,6.889215834023e-295,10221,0.3617450696771938,4,4,2,2,TRUE,TRUE
LCAT,fid_23515,Triglycerides in Small VLDL,0.367083091751677,7.016909272226e-295,9904,0.367083091751677,1,2,2,2,FALSE,TRUE
ADH4,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.36310517611891735,7.3691316200803e-294,10138,0.36310517611891735,2,6,2,2,FALSE,TRUE
PRSS8,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,-0.3617032493847696,8.213458094968e-295,10221,0.3617032493847696,4,4,2,2,TRUE,TRUE
HHEX,fid_23488,Concentration of Very Large VLDL Particles,0.3669334753058776,1.41157321737287e-293,9903,0.3669334753058776,2,2,2,2,TRUE,TRUE
PON3,fid_23553,Phospholipids in Very Large HDL,0.3594271075164467,1.5688634352035e-294,10351,0.3594271075164467,4,3,2,2,FALSE,TRUE
F9,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.36016348637292855,1.88657351994756e-293,10303,0.36016348637292855,3,6,2,2,FALSE,TRUE
GHR,fid_23515,Triglycerides in Small VLDL,0.37068502720365976,3.5425408341586e-294,9676,0.37068502720365976,1,2,2,2,FALSE,TRUE
INHBC,fid_23552,Total Lipids in Very Large HDL,-0.35921365601506744,4.47479409517545e-293,10349,0.35921365601506744,3,3,2,2,TRUE,TRUE
ADM,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.3578895404161943,4.87226888434863e-293,10430,0.3578895404161943,6,6,2,2,TRUE,TRUE
EGF,fid_23471,Lactate,0.3614255938467114,6.1694277080472e-294,10209,0.3614255938467114,5,5,1,1,TRUE,TRUE
LEP,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.3602043150835138,6.34514117680914e-293,10283,0.3602043150835138,3,6,2,2,FALSE,TRUE
CES1,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,0.35886661430097694,6.5072005754846e-294,10365,0.35886661430097694,4,4,2,2,TRUE,TRUE
LCAT,fid_23407,Total Triglycerides,0.36651626742741467,7.5138831343654e-294,9904,0.36651626742741467,1,2,2,2,FALSE,TRUE
FGFBP1,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,-0.35860683506166874,7.5138831343654e-294,10379,0.35860683506166874,1,4,2,2,FALSE,TRUE
KITLG,fid_23645,Cholesterol to Total Lipids in Small HDL percentage,0.3601620130409828,7.5757419234432e-294,10283,0.3601620130409828,4,4,2,2,TRUE,TRUE
PRAP1,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.3661754200299297,9.2053247858783e-294,9921,0.3661754200299297,4,2,2,2,FALSE,TRUE
PRSS8,fid_23595,Cholesterol to Total Lipids in Medium VLDL percentage,-0.3611162505307136,9.8596172273459007e-294,10221,0.3611162505307136,4,4,2,2,TRUE,TRUE
IGSF9,fid_23586,Cholesteryl Esters to Total Lipids in Very Large VLDL percentage,-0.3676620577580688,1.055396218997377e-292,9833,0.3676620577580688,4,4,2,2,TRUE,TRUE
IGSF9,fid_23529,Triglycerides in IDL,0.36598004040541954,2.407855210903154e-292,9919,0.36598004040541954,4,2,2,2,FALSE,TRUE
GHR,fid_23554,Cholesterol in Very Large HDL,-0.37020719775659927,2.557533483743834e-292,9676,0.37020719775659927,1,3,2,2,FALSE,TRUE
RARRES2,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.35884047566240834,2.87192546853185e-293,10345,0.35884047566240834,4,2,2,2,FALSE,TRUE
F7,fid_23409,Triglycerides in LDL,0.35925582148248436,3.155797608461453e-292,10318,0.35925582148248436,1,2,2,2,FALSE,TRUE
TFPI,fid_23531,Total Lipids in Large LDL,0.3602880489818327,3.311713237695473e-292,10254,0.3602880489818327,1,1,2,2,TRUE,TRUE
LCAT,fid_23509,Concentration of Small VLDL Particles,0.3661507011367757,3.454478618343236e-292,9904,0.3661507011367757,1,1,2,2,TRUE,TRUE
IGSF9,fid_23573,Total Lipids in Small HDL,0.36576256322130674,5.966215753961126e-292,9919,0.36576256322130674,4,1,2,2,FALSE,TRUE
IL1RN,fid_23558,Concentration of Large HDL Particles,-0.36027410884458405,9.28535778531392e-293,10240,0.36027410884458405,3,3,2,2,TRUE,TRUE
LDLR,fid_23602,Free Cholesterol to Total Lipids in Small VLDL percentage,-0.3586640390951005,9.824726140802692e-292,10338,0.3586640390951005,1,4,2,2,FALSE,TRUE
SERPINE1,fid_23471,Lactate,0.35763241595059586,1.127376192522487e-292,10400,0.35763241595059586,2,5,2,1,FALSE,FALSE
RARRES2,fid_23508,Triglycerides in Medium VLDL,0.3584381326956657,1.5850428754513716e-291,10345,0.3584381326956657,4,1,2,2,FALSE,TRUE
TFPI,fid_23403,VLDL Cholesterol,0.35991400782085825,1.6121698754727126e-291,10254,0.35991400782085825,1,1,2,2,TRUE,TRUE
PAG1,fid_23558,Concentration of Large HDL Particles,-0.3616627711686349,1.8419842994185005e-291,10146,0.3616627711686349,3,3,2,2,TRUE,TRUE
CD4,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.35956355254047573,2.696606144920606e-292,10268,0.35956355254047573,2,6,2,2,FALSE,TRUE
LEP,fid_23558,Concentration of Large HDL Particles,-0.35918287245454295,4.795588420436034e-292,10283,0.35918287245454295,3,3,2,2,TRUE,TRUE
GHR,fid_23498,Cholesterol in Large VLDL,0.3694965577112478,4.822748583659133e-292,9676,0.3694965577112478,1,1,2,2,TRUE,TRUE
ADH4,fid_23488,Concentration of Very Large VLDL Particles,0.36138644400449105,5.893381164615747e-292,10146,0.36138644400449105,2,2,2,2,TRUE,TRUE
CPM,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.3575964102475656,9.511542109483672e-292,10371,0.3575964102475656,4,2,2,2,FALSE,TRUE
F7,fid_23508,Triglycerides in Medium VLDL,0.3583881578383171,1.2480658756230569e-291,10318,0.3583881578383171,1,1,2,2,TRUE,TRUE
IGFBP2,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,0.3567281095665662,1.3494806529137148e-291,10420,0.3567281095665662,3,6,2,2,FALSE,TRUE
F7,fid_23573,Total Lipids in Small HDL,0.3583690298536067,1.351730376493681e-292,10318,0.3583690298536067,1,1,2,2,TRUE,TRUE
GHR,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.3693796713777526,1.5086696350363335e-291,9667,0.3693796713777526,1,2,2,2,FALSE,TRUE
LPL,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,-0.35885785987031515,1.89187648937174e-293,10283,0.35885785987031515,2,2,2,2,TRUE,TRUE
NPY,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.35641525118900996,2.584476892145227e-292,10430,0.35641525118900996,1,6,2,2,FALSE,TRUE
UPB1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.3648360413623293,2.839107700790959e-292,9919,0.3648360413623293,4,6,2,2,FALSE,TRUE
IGSF9,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,0.3648267399485576,2.9495053842190056e-291,9919,0.3648267399485576,4,4,2,2,TRUE,TRUE
PLTP,fid_23606,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage,0.35662491744546077,3.592868994669885e-292,10412,0.35662491744546077,3,4,2,2,FALSE,TRUE
PON3,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,-0.35754616382015886,4.597259137513322e-291,10351,0.35754616382015886,4,6,2,2,FALSE,TRUE
CES1,fid_23627,Free Cholesterol to Total Lipids in Small LDL percentage,-0.357320301701203,4.601583911253718e-292,10365,0.357320301701203,4,4,2,2,TRUE,TRUE
GHR,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,0.3689474237023512,4.634294398487704e-292,9676,0.3689474237023512,1,4,2,2,FALSE,TRUE
LDLR,fid_23406,HDL Cholesterol,-0.35765906557238286,6.918995855857222e-292,10338,0.35765906557238286,1,3,2,2,FALSE,TRUE
PRSS8,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.35970428025410855,7.108848760797547e-292,10212,0.35970428025410855,4,6,2,2,FALSE,TRUE
IGSF9,fid_23508,Triglycerides in Medium VLDL,0.3645331140865519,9.99780957160954e-292,9919,0.3645331140865519,4,1,2,2,FALSE,TRUE
HHEX,fid_23515,Triglycerides in Small VLDL,0.3647939312041897,1.0551915401327597e-291,9903,0.3647939312041897,2,2,2,2,TRUE,TRUE
ADIPOQ,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,-0.3646492469511404,1.0886445225765945e-291,9911,0.3646492469511404,3,6,2,2,FALSE,TRUE
PON3,fid_23598,Triglycerides to Total Lipids in Medium VLDL percentage,-0.35731491771137597,1.2197481754956787e-291,10351,0.35731491771137597,4,4,2,2,TRUE,TRUE
GCG,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.36098060976485663,1.3949025277034898e-291,10125,0.36098060976485663,4,6,2,2,FALSE,TRUE
GCG,fid_23612,Free Cholesterol to Total Lipids in IDL percentage,-0.3609687814346268,1.4650124387485081e-291,10125,0.3609687814346268,4,4,2,2,TRUE,TRUE
PROC,fid_23447,Monounsaturated Fatty Acids,0.35802401856131455,1.614930901943311e-291,10303,0.35802401856131455,1,2,2,2,FALSE,TRUE
ADH4,fid_23435,Triglycerides to Phosphoglycerides ratio,0.3607084882747525,1.76411865355376e-291,10138,0.3607084882747525,2,6,2,2,FALSE,TRUE
MFGE8,fid_23510,Total Lipids in Small VLDL,0.35721162777232207,2.15944659148871e-293,10349,0.35721162777232207,4,1,2,2,FALSE,TRUE
FGFBP1,fid_23596,Cholesteryl Esters to Total Lipids in Medium VLDL percentage,0.35670629128245823,2.3790636592762183e-291,10379,0.35670629128245823,1,4,2,2,FALSE,TRUE
GUSB,fid_23578,Triglycerides in Small HDL,0.3567628059904276,2.6293494632290844e-291,10374,0.3567628059904276,2,2,2,2,TRUE,TRUE
IGFBP2,fid_23555,Cholesteryl Esters in Very Large HDL,0.3559568553452574,3.530976108790112e-292,10420,0.3559568553452574,3,3,2,2,TRUE,TRUE
IGSF9,fid_23588,Triglycerides to Total Lipids in Very Large VLDL percentage,0.3656921843489294,3.753676207992943e-292,9833,0.3656921843489294,4,4,2,2,TRUE,TRUE
CCN1,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.35784665881930744,4.178679766285099e-292,10300,0.35784665881930744,1,1,2,2,TRUE,TRUE
PRAP1,fid_23493,Free Cholesterol in Very Large VLDL,0.3640467026737062,6.518243350196791e-292,9921,0.3640467026737062,4,2,2,2,FALSE,TRUE
SSC4D,fid_23422,Free Cholesterol in HDL,-0.3584639150898576,7.765112377765295e-292,10253,0.3584639150898576,3,3,2,2,TRUE,TRUE
CPM,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.35655080159508606,7.886624232445465e-292,10371,0.35655080159508606,4,2,2,2,FALSE,TRUE
APCS,fid_23553,Phospholipids in Very Large HDL,-0.36527154320693395,1.4978014353127128e-291,9838,0.36527154320693395,1,3,2,2,FALSE,TRUE
MXRA8,fid_23568,Cholesterol in Medium HDL,0.36809509385200817,1.5396881453133468e-291,9676,0.36809509385200817,3,3,2,2,TRUE,TRUE
AGRP,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.35540082149443325,1.653794280832961e-292,10432,0.35540082149443325,1,1,2,2,TRUE,TRUE
GHR,fid_23553,Phospholipids in Very Large HDL,-0.36806921632087825,1.7106396103391164e-291,9676,0.36806921632087825,1,3,2,2,FALSE,TRUE
APOC1,fid_23449,Linoleic Acid,0.3643720715717763,2.5081952630598543e-291,9883,0.3643720715717763,1,1,2,2,TRUE,TRUE
HHEX,fid_23489,Total Lipids in Very Large VLDL,0.36402885512711203,2.512357141926578e-292,9903,0.36402885512711203,2,2,2,2,TRUE,TRUE
CES1,fid_23508,Triglycerides in Medium VLDL,0.35635123264183305,2.7484264330031784e-291,10365,0.35635123264183305,4,1,2,2,FALSE,TRUE
ASGR1,fid_23555,Cholesteryl Esters in Very Large HDL,-0.35797880039762087,2.8041843473087025e-291,10264,0.35797880039762087,4,3,2,2,FALSE,TRUE
SIT1,fid_23440,Apolipoprotein A1,-0.3594773293406474,4.096193141454868e-292,10167,0.3594773293406474,3,3,2,2,TRUE,TRUE
ASGR1,fid_23554,Cholesterol in Very Large HDL,-0.35784768928622784,4.863435087540311e-292,10264,0.35784768928622784,4,3,2,2,FALSE,TRUE
GHR,fid_23550,Triglycerides in Small LDL,0.3678058124920864,5.03539164361822e-293,9676,0.3678058124920864,1,2,2,2,FALSE,TRUE
F7,fid_23550,Triglycerides in Small LDL,0.3569585541176397,5.148762102216955e-292,10318,0.3569585541176397,1,2,2,2,FALSE,TRUE
IGFBP1,fid_23431,Average Diameter for VLDL Particles,-0.3554574529890935,5.708747670247134e-292,10410,0.3554574529890935,4,3,2,2,FALSE,TRUE
MAD1L1,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.3581458182133847,5.837671583826879e-292,10243,0.3581458182133847,6,6,2,2,TRUE,TRUE
FURIN,fid_23555,Cholesteryl Esters in Very Large HDL,-0.355918655982602,6.5907095625137935e-292,10379,0.355918655982602,4,3,2,2,FALSE,TRUE
PRAP1,fid_23443,Degree of Unsaturation,-0.3636205143066295,7.181972238114039e-292,9912,0.3636205143066295,4,6,2,2,FALSE,TRUE
IL1RN,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.3581371064802766,7.426253660984614e-292,10240,0.3581371064802766,3,6,2,2,FALSE,TRUE
LPL,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,-0.3573751830989427,9.649410595139698e-292,10283,0.3573751830989427,2,2,2,2,TRUE,TRUE
LCAT,fid_23541,Cholesteryl Esters in Medium LDL,0.3636823950353832,9.779230449513514e-292,9904,0.3636823950353832,1,1,2,2,TRUE,TRUE
GHR,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.36764210596637575,9.818382571874844e-292,9676,0.36764210596637575,1,6,2,2,FALSE,TRUE
MXRA8,fid_23556,Free Cholesterol in Very Large HDL,0.3676368912982262,1.0024572106183773e-291,9676,0.3676368912982262,3,3,2,2,TRUE,TRUE
AGRP,fid_23646,Cholesteryl Esters to Total Lipids in Small HDL percentage,-0.3549694498364774,1.0170078307913279e-291,10432,0.3549694498364774,1,4,2,2,FALSE,TRUE
UPB1,fid_23578,Triglycerides in Small HDL,0.36341473504756167,1.0231636717812468e-291,9919,0.36341473504756167,4,2,2,2,FALSE,TRUE
